
b'0,80,0,0\n'
b'0,79,0,0\n'
b'0,80,0,0\n'
b'0,79,0,0\n'
b'0,79,0,0\n'
b'0,78,0,0\n'
b'0,79,0,0\n'
b'0,77,0,0\n'
b'0,77,0,0\n'
b'0,74,0,0\n'
b'0,73,0,0\n'
b'0,73,0,0\n'
b'0,73,0,0\n'
b'0,72,0,0\n'
b'0,73,0,0\n'
b'0,72,0,0\n'
b'0,75,0,0\n'
b'0,78,0,0\n'
b'0,79,0,0\n'
b'0,79,0,0\n'
b'0,81,0,0\n'
b'0,82,0,0\n'
b'0,84,0,0\n'
b'0,81,0,0\n'
b'0,81,0,0\n'
b'0,80,0,0\n'
b'0,77,0,0\n'
b'0,76,0,0\n'
b'0,74,0,0\n'
b'0,75,0,0\n'
b'0,72,0,0\n'
b'0,72,0,0\n'
b'0,71,0,0\n'
b'0,69,0,0\n'
b'0,68,0,0\n'
b'0,66,0,0\n'
b'0,69,0,0\n'
b'0,67,0,0\n'
b'0,70,0,0\n'
b'0,70,0,0\n'
b'0,69,0,0\n'
b'0,69,0,0\n'
b'0,71,0,0\n'
b'0,72,0,0\n'
b'0,71,0,0\n'
b'0,69,0,0\n'
b'0,72,0,0\n'
b'0,73,0,0\n'
b'0,72,0,0\n'
b'0,73,0,0\n'
b'0,72,0,0\n'
b'0,71,0,0\n'
b'0,71,0,0\n'
b'0,73,0,0\n'
b'0,72,0,0\n'
b'0,73,0,0\n'
b'0,74,0,0\n'
b'0,75,0,0\n'
b'0,75,0,0\n'
b'0,76,0,0\n'
b'0,76,0,0\n'
b'0,75,0,0\n'
b'0,76,0,0\n'
b'0,76,0,0\n'
b'0,75,0,0\n'
b'0,77,0,0\n'
b'0,76,0,0\n'
b'0,76,0,0\n'
b'0,77,0,0\n'
b'0,79,0,0\n'
b'0,77,0,0\n'
b'0,81,0,0\n'
b'0,82,0,0\n'
b'0,79,0,0\n'
b'0,81,0,0\n'
b'0,81,0,0\n'
b'0,81,0,0\n'
b'0,83,0,0\n'
b'0,84,0,0\n'
b'0,87,0,0\n'
b'0,87,0,0\n'
b'0,92,0,0\n'
b'0,94,0,0\n'
b'0,98,0,0\n'
b'0,95,0,0\n'
b'0,96,0,0\n'
b'0,94,0,0\n'
b'0,94,0,0\n'
b'0,93,0,0\n'
b'2,97,0,0\n'
b'3,99,0,0\n'
b'4,101,0,0\n'
b'12,108,0,0\n'
b'12,109,0,0\n'
b'18,111,0,0\n'
b'20,114,0,0\n'
b'21,115,0,0\n'
b'22,119,0,0\n'
b'27,122,0,0\n'
b'26,125,0,0\n'
b'27,124,0,0\n'
b'31,126,0,0\n'
b'31,126,0,0\n'
b'34,130,0,0\n'
b'33,131,0,0\n'
b'36,132,0,0\n'
b'35,132,0,0\n'
b'37,133,0,0\n'
b'41,133,0,0\n'
b'41,138,0,0\n'
b'42,138,0,0\n'
b'42,139,0,0\n'
b'46,133,0,0\n'
b'46,135,0,0\n'
b'47,137,0,0\n'
b'46,140,0,0\n'
b'43,141,0,0\n'
b'44,144,0,0\n'
b'44,145,0,0\n'
b'40,146,0,0\n'
b'40,143,0,0\n'
b'39,145,0,0\n'
b'41,144,0,0\n'
b'41,148,0,0\n'
b'39,149,0,0\n'
b'35,149,0,0\n'
b'37,147,0,0\n'
b'33,147,0,0\n'
b'32,147,0,0\n'
b'30,152,0,0\n'
b'27,153,0,0\n'
b'24,154,0,0\n'
b'23,153,0,0\n'
b'16,154,0,0\n'
b'12,154,0,0\n'
b'5,155,0,0\n'
b'7,155,0,0\n'
b'2,155,0,0\n'
b'1,154,0,0\n'
b'1,156,0,0\n'
b'1,158,0,0\n'
b'1,157,0,0\n'
b'1,157,0,0\n'
b'1,156,0,0\n'
b'1,158,0,0\n'
b'0,156,0,0\n'
b'0,154,0,0\n'
b'0,136,0,0\n'
b'5,136,0,0\n'
b'30,147,0,0\n'
b'4,151,0,0\n'
b'2,157,0,0\n'
b'24,174,0,0\n'
b'39,180,0,0\n'
b'50,189,0,0\n'
b'48,199,0,0\n'
b'47,205,0,0\n'
b'45,213,0,1\n'
b'38,214,0,1\n'
b'42,215,0,1\n'
b'44,221,0,1\n'
b'43,225,0,1\n'
b'40,225,0,1\n'
b'42,236,0,1\n'
b'40,240,0,1\n'
b'37,240,0,1\n'
b'45,246,0,1\n'
b'53,248,0,1\n'
b'53,242,0,1\n'
b'56,242,0,1\n'
b'61,244,0,1\n'
b'70,244,0,1\n'
b'78,246,0,1\n'
b'88,246,0,1\n'
b'94,253,0,2\n'
b'100,253,0,2\n'
b'104,261,0,2\n'
b'106,259,0,1\n'
b'108,267,0,2\n'
b'114,270,0,2\n'
b'114,278,0,2\n'
b'117,283,0,2\n'
b'116,287,0,2\n'
b'120,290,0,2\n'
b'136,292,0,2\n'
b'152,293,0,2\n'
b'156,297,0,2\n'
b'167,299,0,2\n'
b'170,302,0,2\n'
b'178,305,0,2\n'
b'182,305,0,2\n'
b'187,310,0,2\n'
b'189,311,0,2\n'
b'198,314,0,2\n'
b'210,316,0,2\n'
b'218,319,0,2\n'
b'\n'
b'Time: -32000\n'
b'219,319,0,2\n'
b'226,315,0,2\n'
b'227,313,0,2\n'
b'241,315,0,3\n'
b'251,316,0,3\n'
b'257,316,0,3\n'
b'259,320,0,3\n'
b'266,329,0,2\n'
b'271,334,0,3\n'
b'270,329,0,3\n'
b'281,331,0,3\n'
b'289,338,0,3\n'
b'298,345,0,3\n'
b'309,347,0,3\n'
b'318,348,0,3\n'
b'335,357,0,3\n'
b'346,360,0,3\n'
b'359,362,0,4\n'
b'372,361,0,3\n'
b'382,365,0,3\n'
b'394,365,0,3\n'
b'405,366,0,3\n'
b'413,368,0,3\n'
b'425,371,0,3\n'
b'433,372,0,3\n'
b'446,377,0,3\n'
b'453,377,0,3\n'
b'463,377,0,3\n'
b'474,374,0,3\n'
b'486,374,0,3\n'
b'490,374,0,3\n'
b'501,371,0,3\n'
b'509,373,0,3\n'
b'512,374,0,3\n'
b'522,371,0,3\n'
b'530,368,0,3\n'
b'537,368,0,3\n'
b'547,369,0,3\n'
b'559,368,0,3\n'
b'572,369,0,3\n'
b'579,366,0,3\n'
b'587,368,0,3\n'
b'594,370,1,4\n'
b'603,371,0,3\n'
b'610,379,0,3\n'
b'618,381,0,3\n'
b'625,384,0,3\n'
b'631,395,0,3\n'
b'640,401,1,3\n'
b'648,420,1,4\n'
b'656,436,1,4\n'
b'662,445,1,4\n'
b'669,453,1,4\n'
b'676,460,1,4\n'
b'684,474,1,4\n'
b'690,485,1,4\n'
b'697,488,1,4\n'
b'703,497,1,4\n'
b'707,513,1,4\n'
b'714,529,1,4\n'
b'720,544,1,4\n'
b'725,554,1,4\n'
b'730,568,1,4\n'
b'735,578,2,5\n'
b'741,587,2,5\n'
b'748,599,2,4\n'
b'751,606,2,4\n'
b'758,610,2,5\n'
b'763,619,5,5\n'
b'768,625,24,5\n'
b'772,636,34,5\n'
b'776,643,56,5\n'
b'781,651,73,5\n'
b'784,659,96,5\n'
b'788,666,137,5\n'
b'791,673,181,5\n'
b'794,678,220,5\n'
b'798,683,255,5\n'
b'800,686,281,5\n'
b'802,690,302,5\n'
b'805,693,344,5\n'
b'807,696,378,5\n'
b'809,697,419,6\n'
b'810,700,449,6\n'
b'811,704,483,5\n'
b'813,707,511,5\n'
b'815,708,531,5\n'
b'816,709,557,5\n'
b'817,710,577,6\n'
b'818,712,594,6\n'
b'819,714,613,5\n'
b'819,716,628,5\n'
b'820,717,643,5\n'
b'821,719,658,6\n'
b'821,719,673,5\n'
b'822,721,688,5\n'
b'822,721,700,5\n'
b'823,721,709,5\n'
b'822,721,719,5\n'
b'823,720,728,5\n'
b'823,720,736,5\n'
b'822,719,744,5\n'
b'822,719,751,5\n'
b'822,718,757,5\n'
b'821,717,763,5\n'
b'821,717,771,5\n'
b'821,715,777,5\n'
b'821,714,783,5\n'
b'820,713,787,5\n'
b'820,710,792,5\n'
b'819,709,797,5\n'
b'819,707,801,5\n'
b'818,705,805,5\n'
b'818,704,808,5\n'
b'817,702,811,5\n'
b'816,701,815,5\n'
b'816,699,818,5\n'
b'815,696,820,5\n'
b'814,693,823,5\n'
b'814,690,826,5\n'
b'813,690,829,5\n'
b'813,688,831,4\n'
b'812,687,834,5\n'
b'812,685,836,5\n'
b'812,682,839,5\n'
b'811,680,842,4\n'
b'811,678,844,4\n'
b'812,677,846,4\n'
b'811,675,849,4\n'
b'811,674,851,4\n'
b'810,672,853,4\n'
b'810,669,855,4\n'
b'810,668,857,4\n'
b'809,666,859,4\n'
b'808,664,861,4\n'
b'809,661,863,4\n'
b'808,659,865,4\n'
b'808,657,867,4\n'
b'808,654,869,4\n'
b'808,651,871,4\n'
b'807,649,873,4\n'
b'807,648,874,4\n'
b'807,647,876,4\n'
b'807,647,878,4\n'
b'808,646,879,4\n'
b'807,647,880,4\n'
b'807,646,882,4\n'
b'806,648,883,4\n'
b'806,648,884,4\n'
b'805,649,886,4\n'
b'804,649,886,4\n'
b'804,650,888,4\n'
b'803,651,889,4\n'
b'803,652,890,4\n'
b'803,654,891,4\n'
b'801,655,892,4\n'
b'800,657,893,4\n'
b'799,659,894,4\n'
b'798,660,895,4\n'
b'797,662,895,4\n'
b'796,664,896,4\n'
b'795,666,897,4\n'
b'794,668,897,4\n'
b'793,669,898,4\n'
b'791,672,898,4\n'
b'790,673,898,4\n'
b'788,675,899,4\n'
b'788,677,899,4\n'
b'786,678,900,4\n'
b'784,680,900,4\n'
b'782,682,900,4\n'
b'780,684,900,4\n'
b'779,686,900,4\n'
b'776,687,901,4\n'
b'773,688,901,4\n'
b'772,690,901,4\n'
b'767,691,902,4\n'
b'763,691,902,4\n'
b'757,692,903,4\n'
b'752,692,903,4\n'
b'749,692,904,4\n'
b'741,692,904,4\n'
b'736,691,904,4\n'
b'728,691,904,4\n'
b'722,690,905,4\n'
b'716,689,905,4\n'
b'708,688,905,4\n'
b'700,686,906,4\n'
b'688,683,906,4\n'
b'678,681,906,4\n'
b'669,679,907,4\n'
b'657,675,907,4\n'
b'645,671,907,4\n'
b'633,669,908,4\n'
b'626,666,908,4\n'
b'616,663,908,3\n'
b'602,658,909,4\n'
b'597,656,909,3\n'
b'584,655,909,3\n'
b'575,651,910,3\n'
b'559,648,910,3\n'
b'547,644,910,3\n'
b'536,640,911,3\n'
b'521,634,911,3\n'
b'509,630,911,3\n'
b'499,624,912,3\n'
b'494,616,912,3\n'
b'487,606,912,3\n'
b'475,598,913,3\n'
b'460,591,913,3\n'
b'449,580,914,3\n'
b'440,566,913,3\n'
b'424,553,914,3\n'
b'413,542,914,3\n'
b'399,531,915,3\n'
b'395,517,915,3\n'
b'373,497,915,2\n'
b'362,488,916,2\n'
b'345,479,916,2\n'
b'327,473,917,2\n'
b'317,466,917,2\n'
b'306,453,918,2\n'
b'290,441,918,2\n'
b'259,427,918,2\n'
b'244,410,919,2\n'
b'234,389,919,2\n'
b'219,382,919,2\n'
b'206,375,919,2\n'
b'187,364,919,2\n'
b'164,352,920,2\n'
b'154,337,920,2\n'
b'147,325,920,2\n'
b'136,312,921,2\n'
b'115,304,920,1\n'
b'89,284,921,2\n'
b'84,276,921,1\n'
b'75,267,921,1\n'
b'66,255,921,1\n'
b'47,241,921,1\n'
b'44,230,921,1\n'
b'40,220,921,1\n'
b'37,212,920,1\n'
b'31,202,920,1\n'
b'25,196,920,1\n'
b'22,190,920,1\n'
b'10,177,920,1\n'
b'10,172,920,1\n'
b'1,166,919,1\n'
b'0,157,919,1\n'
b'0,143,918,1\n'
b'0,128,918,1\n'
b'0,117,916,2\n'
b'0,98,916,6\n'
b'0,91,915,1\n'
b'0,82,915,4\n'
b'0,81,914,15\n'
b'0,79,912,22\n'
b'0,74,912,25\n'
b'0,69,910,31\n'
b'0,61,910,33\n'
b'0,53,909,35\n'
b'0,49,908,36\n'
b'0,40,907,35\n'
b'0,35,907,36\n'
b'0,32,906,35\n'
b'0,28,905,31\n'
b'0,26,904,28\n'
b'0,24,903,20\n'
b'0,22,903,8\n'
b'0,19,901,2\n'
b'0,16,900,9\n'
b'0,11,899,2\n'
b'0,7,898,0\n'
b'0,6,896,0\n'
b'0,6,895,0\n'
b'0,6,894,0\n'
b'0,6,892,0\n'
b'0,6,891,0\n'
b'0,6,889,0\n'
b'0,6,886,0\n'
b'0,6,884,0\n'
b'0,6,881,0\n'
b'0,6,878,0\n'
b'0,6,874,0\n'
b'0,6,870,0\n'
b'0,5,867,0\n'
b'0,5,861,0\n'
b'0,5,855,0\n'
b'0,5,849,0\n'
b'0,5,841,0\n'
b'0,5,833,0\n'
b'0,5,825,0\n'
b'0,5,816,0\n'
b'0,5,806,0\n'
b'0,5,794,0\n'
b'0,5,779,0\n'
b'0,5,765,0\n'
b'0,5,749,0\n'
b'0,4,730,0\n'
b'0,4,710,0\n'
b'0,4,690,0\n'
b'0,4,668,0\n'
b'0,4,641,0\n'
b'0,4,616,0\n'
b'0,4,576,0\n'
b'0,3,530,0\n'
b'0,3,474,0\n'
b'0,3,424,0\n'
b'0,3,364,0\n'
b'0,3,305,0\n'
b'0,2,256,0\n'
b'0,2,187,0\n'
b'0,2,104,0\n'
b'0,2,50,0\n'
b'0,2,5,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,8,0,0\n'
b'0,10,0,0\n'
b'0,10,0,0\n'
b'0,7,0,0\n'
b'0,4,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,5,0\n'
b'0,1,13,0\n'
b'0,1,18,0\n'
b'0,1,18,0\n'
b'0,1,14,0\n'
b'0,1,8,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,1,0,0\n'
b'0,0,0,0\n'
b'0,0,0,0\n'
b'0,0,0,0\n'
b'0,1,0,0\n'
b'0,5,0,0\n'
b'0,7,0,0\n'
b'0,9,0,0\n'
b'0,10,0,0\n'
b'0,10,0,0\n'
b'0,12,0,0\n'
b'0,14,0,0\n'
b'0,14,0,0\n'
b'0,14,0,0\n'
b'0,14,0,0\n'
b'0,15,0,0\n'
b'0,15,0,0\n'
b'0,16,0,0\n'
b'0,17,0,0\n'
b'0,17,0,0\n'
b'0,18,0,0\n'
b'0,17,0,0\n'
b'0,18,0,0\n'
b'0,20,0,0\n'
b'0,19,0,0\n'
b'0,19,0,0\n'
b'0,20,0,0\n'
b'0,19,0,0\n'
b'0,19,0,0\n'
b'0,19,0,0\n'
b'0,19,0,0\n'
b'0,21,0,0\n'
b'0,20,0,0\n'
b'0,20,0,0\n'
b'0,21,0,0\n'
b'0,21,0,0\n'
b'0,21,0,0\n'
b'0,21,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,23,0,0\n'
b'0,23,0,0\n'
b'0,23,0,0\n'
b'0,22,0,0\n'
b'0,23,0,0\n'
b'0,23,0,0\n'
b'0,23,0,0\n'
b'0,22,0,0\n'
b'0,22,0,0\n'
b'0,21,0,0\n'
b'0,21,0,0\n'
b'0,21,0,0\n'
b'0,21,0,0\n'
b'0,20,0,0\n'
b'0,20,0,0\n'
b'0,20,0,0\n'
b'0,20,0,0\n'
b'0,18,0,0\n'
b'0,18,0,0\n'
b'0,17,0,0\n'
b'0,17,0,0\n'
b'0,16,0,0\n'
b'0,14,0,0\n'
b'0,11,0,0\n'
b'0,8,0,0\n'
b'0,6,0,0\n'
b'0,3,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,2,0,0\n'
b'0,3,0,0\n'
b'0,3,0,0\n'
b'0,2,0,0\n'
b'0,3,0,0\n'
b'0,2,0,0\n'
b'0,3,0,0\n'
b'0,3,0,0\n'
b'2,3,0,0\n'
b'14,3,0,0\n'
b'18,3,0,0\n'
b'22,3,0,0\n'
b'31,3,0,0\n'
b'40,3,0,0\n'
b'43,4,0,0\n'
b'46,4,0,0\n'
b'49,4,0,0\n'
b'52,4,0,0\n'
b'51,4,0,0\n'
b'56,4,0,0\n'
b'62,4,0,0\n'
b'69,4,0,0\n'
b'73,4,0,0\n'
b'86,4,0,0\n'
b'94,4,0,0\n'
b'93,4,0,0\n'
b'100,4,0,0\n'
b'102,4,0,0\n'
b'100,4,0,0\n'
b'103,4,0,0\n'
b'109,4,0,0\n'
b'106,4,0,0\n'
b'111,4,0,0\n'
b'113,4,0,0\n'
b'112,4,0,0\n'
b'113,4,0,0\n'
b'113,4,0,0\n'
b'114,4,0,0\n'
b'114,4,0,0\n'
b'115,4,0,0\n'
b'115,4,0,0\n'
b'115,4,0,0\n'
b'116,4,0,0\n'
b'113,4,0,0\n'
b'111,4,0,0\n'
b'110,5,0,0\n'
b'108,4,0,0\n'
b'106,4,0,0\n'
b'104,4,0,0\n'
b'101,4,0,0\n'
b'97,4,0,0\n'
b'94,4,0,0\n'
b'92,4,0,0\n'
b'85,4,0,0\n'
b'79,4,0,0\n'
b'74,4,0,0\n'
b'71,4,0,0\n'
b'68,4,0,0\n'
b'62,4,0,0\n'
b'60,4,0,0\n'
b'53,4,0,0\n'
b'48,4,0,0\n'
b'48,4,0,0\n'
b'43,4,0,0\n'
b'36,4,0,0\n'
b'44,4,0,0\n'
b'92,5,0,0\n'
b'114,5,0,0\n'
b'128,6,0,0\n'
b'140,6,0,0\n'
b'154,7,0,0\n'
b'166,7,0,0\n'
b'160,7,0,0\n'
b'150,7,0,0\n'
b'130,7,0,0\n'
b'122,8,0,0\n'
b'110,8,0,0\n'
b'99,8,0,1\n'
b'90,8,0,1\n'
b'94,8,0,1\n'
b'89,8,0,1\n'
b'86,8,0,1\n'
b'94,8,0,1\n'
b'93,8,0,1\n'
b'95,7,0,1\n'
b'99,7,0,1\n'
b'104,8,0,1\n'
b'105,17,0,1\n'
b'122,29,0,1\n'
b'147,45,0,2\n'
b'175,66,0,2\n'
b'185,83,0,2\n'
b'205,92,0,2\n'
b'215,103,0,2\n'
b'222,117,0,2\n'
b'231,123,0,2\n'
b'242,131,0,3\n'
b'252,137,0,3\n'
b'258,142,0,3\n'
b'263,152,0,3\n'
b'269,155,0,3\n'
b'281,160,0,3\n'
b'299,169,0,3\n'
b'311,168,0,3\n'
b'337,174,0,3\n'
b'353,178,0,3\n'
b'367,184,0,3\n'
b'380,189,0,3\n'
b'404,188,0,3\n'
b'418,189,0,3\n'
b'431,189,0,3\n'
b'437,191,0,3\n'
b'444,192,0,3\n'
b'453,194,0,3\n'
b'462,199,0,3\n'
b'471,202,0,3\n'
b'483,209,0,3\n'
b'494,211,0,3\n'
b'503,214,0,3\n'
b'516,216,0,3\n'
b'530,240,0,3\n'
b'542,281,0,4\n'
b'557,299,0,4\n'
b'575,328,0,4\n'
b'592,345,0,4\n'
b'609,392,1,4\n'
b'623,430,1,4\n'
b'640,473,1,5\n'
b'656,495,1,5\n'
b'674,522,1,5\n'
b'690,538,2,5\n'
b'703,548,2,5\n'
b'717,563,2,5\n'
b'729,573,2,5\n'
b'741,584,2,5\n'
b'750,592,2,5\n'
b'759,599,2,5\n'
b'767,605,3,5\n'
b'775,611,35,5\n'
b'782,614,64,5\n'
b'788,616,95,5\n'
b'793,619,134,5\n'
b'797,624,216,5\n'
b'801,626,268,5\n'
b'804,627,313,5\n'
b'808,627,372,5\n'
b'812,627,428,5\n'
b'814,626,468,5\n'
b'816,625,511,5\n'
b'818,624,545,5\n'
b'819,622,577,6\n'
b'821,617,606,5\n'
b'822,612,628,5\n'
b'823,608,649,5\n'
b'824,602,667,5\n'
b'824,599,682,5\n'
b'825,595,698,5\n'
b'824,592,710,5\n'
b'825,587,723,5\n'
b'824,584,735,5\n'
b'824,579,745,5\n'
b'823,577,756,5\n'
b'822,570,763,5\n'
b'822,565,771,5\n'
b'821,559,777,5\n'
b'820,554,786,5\n'
b'819,547,792,5\n'
b'818,537,797,5\n'
b'816,529,801,4\n'
b'814,521,806,4\n'
b'812,517,810,4\n'
b'812,515,814,4\n'
b'810,504,819,4\n'
b'809,497,823,4\n'
b'807,488,825,4\n'
b'806,477,829,4\n'
b'804,466,832,4\n'
b'803,461,834,4\n'
b'802,457,837,4\n'
b'800,449,840,4\n'
b'799,442,842,4\n'
b'797,433,844,4\n'
b'795,426,846,4\n'
b'792,417,848,3\n'
b'790,408,849,4\n'
b'789,406,851,3\n'
b'786,392,853,3\n'
b'785,388,855,3\n'
b'783,380,856,3\n'
b'781,371,858,3\n'
b'780,364,860,3\n'
b'778,365,861,3\n'
b'776,364,863,3\n'
b'775,358,864,3\n'
b'773,352,866,3\n'
b'771,347,868,3\n'
b'771,345,869,3\n'
b'769,343,870,3\n'
b'768,345,872,3\n'
b'767,342,873,3\n'
b'766,345,874,3\n'
b'764,342,875,3\n'
b'763,342,876,3\n'
b'762,341,877,3\n'
b'761,338,879,3\n'
b'761,339,880,3\n'
b'760,339,881,3\n'
b'759,340,882,3\n'
b'759,341,882,3\n'
b'758,341,884,3\n'
b'758,344,885,3\n'
b'758,347,885,3\n'
b'758,348,886,3\n'
b'757,354,887,3\n'
b'757,356,888,3\n'
b'756,360,889,3\n'
b'756,362,889,3\n'
b'755,364,890,3\n'
b'755,363,891,3\n'
b'755,365,891,3\n'
b'754,369,892,3\n'
b'754,371,893,3\n'
b'753,371,893,3\n'
b'753,372,894,3\n'
b'752,373,895,3\n'
b'752,379,895,3\n'
b'752,377,896,3\n'
b'752,386,896,3\n'
b'752,389,896,3\n'
b'752,392,897,3\n'
b'751,393,897,3\n'
b'751,393,897,3\n'
b'751,395,898,3\n'
b'750,399,898,3\n'
b'750,402,898,3\n'
b'749,405,899,3\n'
b'749,407,900,3\n'
b'749,407,900,3\n'
b'748,410,900,3\n'
b'748,413,901,3\n'
b'748,416,902,3\n'
b'748,415,902,3\n'
b'748,416,902,3\n'
b'747,421,902,3\n'
b'748,424,903,3\n'
b'746,430,903,3\n'
b'746,432,903,3\n'
b'745,437,904,3\n'
b'744,440,904,3\n'
b'742,445,904,3\n'
b'741,446,905,3\n'
b'740,448,905,3\n'
b'738,449,905,3\n'
b'735,452,905,3\n'
b'734,453,906,3\n'
b'734,454,906,3\n'
b'731,454,906,3\n'
b'727,459,907,3\n'
b'725,463,907,3\n'
b'722,465,908,3\n'
b'720,466,908,3\n'
b'715,469,908,3\n'
b'710,472,908,3\n'
b'705,475,909,3\n'
b'700,475,909,3\n'
b'695,482,909,3\n'
b'692,484,909,3\n'
b'688,488,909,3\n'
b'683,491,910,3\n'
b'675,493,910,3\n'
b'667,495,910,3\n'
b'659,498,911,3\n'
b'649,499,911,3\n'
b'640,500,911,3\n'
b'631,503,911,3\n'
b'623,503,912,3\n'
b'614,501,912,3\n'
b'601,502,912,3\n'
b'587,500,913,3\n'
b'575,499,913,3\n'
b'558,494,913,3\n'
b'548,492,913,3\n'
